"TIME","GEO","INDIC_SB","NACE_R2","Value"
"2015","BG315","V16911","B-S_X_K642","29 220"
"2015","BG315","V16911","B-E","15 161"
"2015","BG315","V16911","F","685"
"2015","BG315","V16911","G","4 511"
"2015","BG315","V16911","H","1 058"
"2015","BG315","V16911","I","1 712"
"2015","BG315","V16911","J","196"
"2015","BG315","V16911","K_L_X_K642","192"
"2015","BG315","V16911","M_N","814"
"2015","BG315","V16911","P_Q","4 179"
"2015","BG315","V16911","R_S","712"
"2015","BG321","V11910","B-S_X_K642","5 901"
"2015","BG321","V11910","B-E","688"
"2015","BG321","V11910","F","284"
"2015","BG321","V11910","G","2 293"
"2015","BG321","V11910","H","338"
"2015","BG321","V11910","I","531"
"2015","BG321","V11910","J","109"
"2015","BG321","V11910","K_L_X_K642","239"
"2015","BG321","V11910","M_N","452"
"2015","BG321","V11910","P_Q","486"
"2015","BG321","V11910","R_S","481"
"2015","BG321","V16911","B-S_X_K642","55 620"
"2015","BG321","V16911","B-E","22 128"
"2015","BG321","V16911","F","3 128"
"2015","BG321","V16911","G","10 632"
"2015","BG321","V16911","H","2 234"
"2015","BG321","V16911","I","2 784"
"2015","BG321","V16911","J","841"
"2015","BG321","V16911","K_L_X_K642","645"
"2015","BG321","V16911","M_N","1 852"
"2015","BG321","V16911","P_Q","9 565"
"2015","BG321","V16911","R_S","1 811"
"2015","BG322","V11910","B-S_X_K642","3 454"
"2015","BG322","V11910","B-E","693"
"2015","BG322","V11910","F","145"
"2015","BG322","V11910","G","1 187"
"2015","BG322","V11910","H","199"
"2015","BG322","V11910","I","352"
"2015","BG322","V11910","J","41"
"2015","BG322","V11910","K_L_X_K642","81"
"2015","BG322","V11910","M_N","222"
"2015","BG322","V11910","P_Q","259"
"2015","BG322","V11910","R_S","275"
"2015","BG322","V16911","B-S_X_K642","35 974"
"2015","BG322","V16911","B-E","19 848"
"2015","BG322","V16911","F","1 354"
"2015","BG322","V16911","G","5 184"
"2015","BG322","V16911","H","1 523"
"2015","BG322","V16911","I","1 476"
"2015","BG322","V16911","J","214"
"2015","BG322","V16911","K_L_X_K642","181"
"2015","BG322","V16911","M_N","1 024"
"2015","BG322","V16911","P_Q","4 239"
"2015","BG322","V16911","R_S","931"
"2015","BG323","V11910","B-S_X_K642","6 353"
"2015","BG323","V11910","B-E","950"
"2015","BG323","V11910","F","276"
"2015","BG323","V11910","G","2 289"
"2015","BG323","V11910","H","454"
"2015","BG323","V11910","I","428"
"2015","BG323","V11910","J","145"
"2015","BG323","V11910","K_L_X_K642","235"
"2015","BG323","V11910","M_N","624"
"2015","BG323","V11910","P_Q","417"
"2015","BG323","V11910","R_S","535"
"2015","BG323","V16911","B-S_X_K642","61 464"
"2015","BG323","V16911","B-E","27 170"
"2015","BG323","V16911","F","2 841"
"2015","BG323","V16911","G","10 244"
"2015","BG323","V16911","H","4 718"
"2015","BG323","V16911","I","2 366"
"2015","BG323","V16911","J","781"
"2015","BG323","V16911","K_L_X_K642","686"
"2015","BG323","V16911","M_N","3 132"
"2015","BG323","V16911","P_Q","7 737"
"2015","BG323","V16911","R_S","1 789"
"2015","BG324","V11910","B-S_X_K642","2 393"
"2015","BG324","V11910","B-E","275"
"2015","BG324","V11910","F","89"
"2015","BG324","V11910","G","970"
"2015","BG324","V11910","H","192"
"2015","BG324","V11910","I","144"
"2015","BG324","V11910","J","19"
"2015","BG324","V11910","K_L_X_K642","69"
"2015","BG324","V11910","M_N","161"
"2015","BG324","V11910","P_Q","244"
"2015","BG324","V11910","R_S","230"
"2015","BG324","V16911","B-S_X_K642","19 923"
"2015","BG324","V16911","B-E","7 224"
"2015","BG324","V16911","F","1 127"
"2015","BG324","V16911","G","3 797"
"2015","BG324","V16911","H","1 397"
"2015","BG324","V16911","I","595"
"2015","BG324","V16911","J","65"
"2015","BG324","V16911","K_L_X_K642","183"
"2015","BG324","V16911","M_N","777"
"2015","BG324","V16911","P_Q","4 045"
"2015","BG324","V16911","R_S","713"
"2015","BG325","V11910","B-S_X_K642","2 179"
"2015","BG325","V11910","B-E","240"
"2015","BG325","V11910","F","108"
"2015","BG325","V11910","G","913"
"2015","BG325","V11910","H","132"
"2015","BG325","V11910","I","159"
"2015","BG325","V11910","J","17"
"2015","BG325","V11910","K_L_X_K642","60"
"2015","BG325","V11910","M_N","140"
"2015","BG325","V11910","P_Q","205"
"2015","BG325","V11910","R_S","205"
"2015","BG325","V16911","B-S_X_K642","15 875"
"2015","BG325","V16911","B-E","5 202"
"2015","BG325","V16911","F","987"
"2015","BG325","V16911","G","3 561"
"2015","BG325","V16911","H","659"
"2015","BG325","V16911","I","750"
"2015","BG325","V16911","J","90"
"2015","BG325","V16911","K_L_X_K642","244"
"2015","BG325","V16911","M_N","366"
"2015","BG325","V16911","P_Q","3 616"
"2015","BG325","V16911","R_S","400"
"2015","BG331","V11910","B-S_X_K642","17 074"
"2015","BG331","V11910","B-E","1 463"
"2015","BG331","V11910","F","1 156"
"2015","BG331","V11910","G","5 890"
"2015","BG331","V11910","H","803"
"2015","BG331","V11910","I","1 308"
"2015","BG331","V11910","J","472"
"2015","BG331","V11910","K_L_X_K642","985"
"2015","BG331","V11910","M_N","2 311"
"2015","BG331","V11910","P_Q","1 083"
"2015","BG331","V11910","R_S","1 603"
"2015","BG331","V16911","B-S_X_K642","145 208"
"2015","BG331","V16911","B-E","26 809"
"2015","BG331","V16911","F","14 526"
"2015","BG331","V16911","G","31 183"
"2015","BG331","V16911","H","10 099"
"2015","BG331","V16911","I","14 140"
"2015","BG331","V16911","J","3 329"
"2015","BG331","V16911","K_L_X_K642","5 456"
"2015","BG331","V16911","M_N","13 837"
"2015","BG331","V16911","P_Q","19 578"
"2015","BG331","V16911","R_S","6 251"
"2015","BG332","V11910","B-S_X_K642","4 750"
"2015","BG332","V11910","B-E","517"
"2015","BG332","V11910","F","246"
"2015","BG332","V11910","G","1 839"
"2015","BG332","V11910","H","271"
"2015","BG332","V11910","I","425"
"2015","BG332","V11910","J","59"
"2015","BG332","V11910","K_L_X_K642","169"
"2015","BG332","V11910","M_N","368"
"2015","BG332","V11910","P_Q","371"
"2015","BG332","V11910","R_S","485"
"2015","BG332","V16911","B-S_X_K642","31 807"
"2015","BG332","V16911","B-E","9 184"
"2015","BG332","V16911","F","1 967"
"2015","BG332","V16911","G","6 589"
"2015","BG332","V16911","H","1 399"
"2015","BG332","V16911","I","3 768"
"2015","BG332","V16911","J","232"
"2015","BG332","V16911","K_L_X_K642","564"
"2015","BG332","V16911","M_N","1 384"
"2015","BG332","V16911","P_Q","5 509"
"2015","BG332","V16911","R_S","1 211"
"2015","BG333","V11910","B-S_X_K642","3 650"
"2015","BG333","V11910","B-E","504"
"2015","BG333","V11910","F","181"
"2015","BG333","V11910","G","1 317"
"2015","BG333","V11910","H","226"
"2015","BG333","V11910","I","244"
"2015","BG333","V11910","J","45"
"2015","BG333","V11910","K_L_X_K642","155"
"2015","BG333","V11910","M_N","294"
"2015","BG333","V11910","P_Q","385"
"2015","BG333","V11910","R_S","299"
"2015","BG333","V16911","B-S_X_K642","35 007"
"2015","BG333","V16911","B-E","13 571"
"2015","BG333","V16911","F","2 330"
"2015","BG333","V16911","G","6 367"
"2015","BG333","V16911","H","1 437"
"2015","BG333","V16911","I","1 143"
"2015","BG333","V16911","J","156"
"2015","BG333","V16911","K_L_X_K642","635"
"2015","BG333","V16911","M_N","2 244"
"2015","BG333","V16911","P_Q","6 414"
"2015","BG333","V16911","R_S","710"
"2015","BG334","V11910","B-S_X_K642","2 284"
"2015","BG334","V11910","B-E","280"
"2015","BG334","V11910","F","79"
"2015","BG334","V11910","G","873"
"2015","BG334","V11910","H","217"
"2015","BG334","V11910","I","169"
"2015","BG334","V11910","J","16"
"2015","BG334","V11910","K_L_X_K642","59"
"2015","BG334","V11910","M_N","156"
"2015","BG334","V11910","P_Q","199"
"2015","BG334","V11910","R_S","236"
"2015","BG334","V16911","B-S_X_K642","23 979"
"2015","BG334","V16911","B-E","9 003"
"2015","BG334","V16911","F","1 818"
"2015","BG334","V16911","G","3 489"
"2015","BG334","V16911","H","1 662"
"2015","BG334","V16911","I","728"
"2015","BG334","V16911","J","69"
"2015","BG334","V16911","K_L_X_K642","171"
"2015","BG334","V16911","M_N","2 442"
"2015","BG334","V16911","P_Q","4 024"
"2015","BG334","V16911","R_S","573"
"2015","BG341","V11910","B-S_X_K642","15 503"
"2015","BG341","V11910","B-E","1 092"
"2015","BG341","V11910","F","1 105"
"2015","BG341","V11910","G","5 535"
"2015","BG341","V11910","H","969"
"2015","BG341","V11910","I","2 441"
"2015","BG341","V11910","J","201"
"2015","BG341","V11910","K_L_X_K642","746"
"2015","BG341","V11910","M_N","1 374"
"2015","BG341","V11910","P_Q","797"
"2015","BG341","V11910","R_S","1 243"
"2015","BG341","V16911","B-S_X_K642","110 292"
"2015","BG341","V16911","B-E","24 231"
"2015","BG341","V16911","F","12 031"
"2015","BG341","V16911","G","21 465"
"2015","BG341","V16911","H","8 714"
"2015","BG341","V16911","I","15 063"
"2015","BG341","V16911","J","1 303"
"2015","BG341","V16911","K_L_X_K642","2 415"
"2015","BG341","V16911","M_N","7 378"
"2015","BG341","V16911","P_Q","13 670"
"2015","BG341","V16911","R_S","4 022"
"2015","BG342","V11910","B-S_X_K642","3 824"
"2015","BG342","V11910","B-E","536"
"2015","BG342","V11910","F","169"
"2015","BG342","V11910","G","1 467"
"2015","BG342","V11910","H","287"
"2015","BG342","V11910","I","269"
"2015","BG342","V11910","J","31"
"2015","BG342","V11910","K_L_X_K642","130"
"2015","BG342","V11910","M_N","259"
"2015","BG342","V11910","P_Q","339"
"2015","BG342","V11910","R_S","337"
"2015","BG342","V16911","B-S_X_K642","32 149"
"2015","BG342","V16911","B-E","13 280"
"2015","BG342","V16911","F","1 668"
"2015","BG342","V16911","G","5 832"
"2015","BG342","V16911","H","1 493"
"2015","BG342","V16911","I","1 313"
"2015","BG342","V16911","J","79"
"2015","BG342","V16911","K_L_X_K642","501"
"2015","BG342","V16911","M_N","1 364"
"2015","BG342","V16911","P_Q","5 842"
"2015","BG342","V16911","R_S","777"
"2015","BG343","V11910","B-S_X_K642","2 775"
"2015","BG343","V11910","B-E","389"
"2015","BG343","V11910","F","128"
"2015","BG343","V11910","G","1 077"
"2015","BG343","V11910","H","171"
"2015","BG343","V11910","I","257"
"2015","BG343","V11910","J","27"
"2015","BG343","V11910","K_L_X_K642","98"
"2015","BG343","V11910","M_N","181"
"2015","BG343","V11910","P_Q","207"
"2015","BG343","V11910","R_S","240"
"2015","BG343","V16911","B-S_X_K642","26 587"
"2015","BG343","V16911","B-E","12 342"
"2015","BG343","V16911","F","1 856"
"2015","BG343","V16911","G","4 654"
"2015","BG343","V16911","H","1 043"
"2015","BG343","V16911","I","1 098"
"2015","BG343","V16911","J","138"
"2015","BG343","V16911","K_L_X_K642","472"
"2015","BG343","V16911","M_N","770"
"2015","BG343","V16911","P_Q","3 679"
"2015","BG343","V16911","R_S","535"
"2015","BG344","V11910","B-S_X_K642","8 139"
"2015","BG344","V11910","B-E","1 079"
"2015","BG344","V11910","F","445"
"2015","BG344","V11910","G","3 065"
"2015","BG344","V11910","H","503"
"2015","BG344","V11910","I","614"
"2015","BG344","V11910","J","118"
"2015","BG344","V11910","K_L_X_K642","302"
"2015","BG344","V11910","M_N","666"
"2015","BG344","V11910","P_Q","676"
"2015","BG344","V11910","R_S","671"
"2015","BG344","V16911","B-S_X_K642","91 860"
"2015","BG344","V16911","B-E","46 321"
"2015","BG344","V16911","F","6 015"
"2015","BG344","V16911","G","13 763"
"2015","BG344","V16911","H","3 573"
"2015","BG344","V16911","I","3 350"
"2015","BG344","V16911","J","603"
"2015","BG344","V16911","K_L_X_K642","895"
"2015","BG344","V16911","M_N","3 490"
"2015","BG344","V16911","P_Q","12 006"
"2015","BG344","V16911","R_S","1 844"
"2015","BG411","V11910","B-S_X_K642","62 977"
"2015","BG411","V11910","B-E","4 406"
"2015","BG411","V11910","F","3 964"
"2015","BG411","V11910","G","19 445"
"2015","BG411","V11910","H","2 559"
"2015","BG411","V11910","I","3 591"
"2015","BG411","V11910","J","3 890"
"2015","BG411","V11910","K_L_X_K642","3 540"
"2015","BG411","V11910","M_N","12 284"
"2015","BG411","V11910","P_Q","3 310"
"2015","BG411","V11910","R_S","5 988"
"2015","BG411","V16911","B-S_X_K642","740 630"
"2015","BG411","V16911","B-E","90 016"
"2015","BG411","V16911","F","47 092"
"2015","BG411","V16911","G","161 001"
"2015","BG411","V16911","H","69 953"
"2015","BG411","V16911","I","34 193"
"2015","BG411","V16911","J","65 419"
"2015","BG411","V16911","K_L_X_K642","62 931"
"2015","BG411","V16911","M_N","111 100"
"2015","BG411","V16911","P_Q","67 732"
"2015","BG411","V16911","R_S","31 193"
"2015","BG412","V11910","B-S_X_K642","5 502"
"2015","BG412","V11910","B-E","708"
"2015","BG412","V11910","F","321"
"2015","BG412","V11910","G","2 021"
"2015","BG412","V11910","H","464"
"2015","BG412","V11910","I","637"
"2015","BG412","V11910","J","76"
"2015","BG412","V11910","K_L_X_K642","120"
"2015","BG412","V11910","M_N","296"
"2015","BG412","V11910","P_Q","457"
"2015","BG412","V11910","R_S","402"
"2015","BG412","V16911","B-S_X_K642","52 013"
"2015","BG412","V16911","B-E","24 143"
"2015","BG412","V16911","F","2 255"
"2015","BG412","V16911","G","8 604"
"2015","BG412","V16911","H","3 464"
"2015","BG412","V16911","I","3 160"
"2015","BG412","V16911","J","354"
"2015","BG412","V16911","K_L_X_K642","381"
"2015","BG412","V16911","M_N","1 513"
"2015","BG412","V16911","P_Q","6 678"
"2015","BG412","V16911","R_S","1 461"
"2015","BG413","V11910","B-S_X_K642","11 270"
"2015","BG413","V11910","B-E","1 726"
"2015","BG413","V11910","F","515"
"2015","BG413","V11910","G","3 520"
"2015","BG413","V11910","H","1 949"
"2015","BG413","V11910","I","1 060"
"2015","BG413","V11910","J","127"
"2015","BG413","V11910","K_L_X_K642","281"
"2015","BG413","V11910","M_N","717"
"2015","BG413","V11910","P_Q","720"
"2015","BG413","V11910","R_S","655"
"2015","BG413","V16911","B-S_X_K642","85 002"
"2015","BG413","V16911","B-E","37 208"
"2015","BG413","V16911","F","5 659"
"2015","BG413","V16911","G","11 470"
"2015","BG413","V16911","H","6 660"
"2015","BG413","V16911","I","5 821"
"2015","BG413","V16911","J","630"
"2015","BG413","V16911","K_L_X_K642","809"
"2015","BG413","V16911","M_N","2 390"
"2015","BG413","V16911","P_Q","11 633"
"2015","BG413","V16911","R_S","2 722"
"2015","BG414","V11910","B-S_X_K642","3 085"
"2015","BG414","V11910","B-E","327"
"2015","BG414","V11910","F","205"
"2015","BG414","V11910","G","1 211"
"2015","BG414","V11910","H","198"
"2015","BG414","V11910","I","303"
"2015","BG414","V11910","J","37"
"2015","BG414","V11910","K_L_X_K642","79"
"2015","BG414","V11910","M_N","222"
"2015","BG414","V11910","P_Q","241"
"2015","BG414","V11910","R_S","262"
"2015","BG414","V16911","B-S_X_K642","25 978"
"2015","BG414","V16911","B-E","10 389"
"2015","BG414","V16911","F","1 720"
"2015","BG414","V16911","G","4 673"
"2015","BG414","V16911","H","1 347"
"2015","BG414","V16911","I","1 202"
"2015","BG414","V16911","J","216"
"2015","BG414","V16911","K_L_X_K642","340"
"2015","BG414","V16911","M_N","1 775"
"2015","BG414","V16911","P_Q","3 672"
"2015","BG414","V16911","R_S","644"
"2015","BG415","V11910","B-S_X_K642","3 379"
"2015","BG415","V11910","B-E","428"
"2015","BG415","V11910","F","151"
"2015","BG415","V11910","G","1 260"
"2015","BG415","V11910","H","446"
"2015","BG415","V11910","I","317"
"2015","BG415","V11910","J","24"
"2015","BG415","V11910","K_L_X_K642","76"
"2015","BG415","V11910","M_N","172"
"2015","BG415","V11910","P_Q","252"
"2015","BG415","V11910","R_S","253"
"2015","BG415","V16911","B-S_X_K642","27 720"
"2015","BG415","V16911","B-E","14 092"
"2015","BG415","V16911","F","1 394"
"2015","BG415","V16911","G","3 964"
"2015","BG415","V16911","H","1 546"
"2015","BG415","V16911","I","1 185"
"2015","BG415","V16911","J","61"
"2015","BG415","V16911","K_L_X_K642","205"
"2015","BG415","V16911","M_N","644"
"2015","BG415","V16911","P_Q","3 924"
"2015","BG415","V16911","R_S","705"
"2015","BG421","V11910","B-S_X_K642","20 942"
"2015","BG421","V11910","B-E","3 118"
"2015","BG421","V11910","F","1 030"
"2015","BG421","V11910","G","7 988"
"2015","BG421","V11910","H","960"
"2015","BG421","V11910","I","1 517"
"2015","BG421","V11910","J","434"
"2015","BG421","V11910","K_L_X_K642","789"
"2015","BG421","V11910","M_N","2 103"
"2015","BG421","V11910","P_Q","1 365"
"2015","BG421","V11910","R_S","1 638"
"2015","BG421","V16911","B-S_X_K642","194 083"
"2015","BG421","V16911","B-E","75 077"
"2015","BG421","V16911","F","10 787"
"2015","BG421","V16911","G","35 487"
"2015","BG421","V16911","H","10 938"
"2015","BG421","V16911","I","11 237"
"2015","BG421","V16911","J","3 385"
"2015","BG421","V16911","K_L_X_K642","2 601"
"2015","BG421","V16911","M_N","11 013"
"2015","BG421","V16911","P_Q","28 103"
"2015","BG421","V16911","R_S","5 455"
"2015","BG422","V11910","B-S_X_K642","6 390"
"2015","BG422","V11910","B-E","1 096"
"2015","BG422","V11910","F","229"
"2015","BG422","V11910","G","2 638"
"2015","BG422","V11910","H","532"
"2015","BG422","V11910","I","497"
"2015","BG422","V11910","J","53"
"2015","BG422","V11910","K_L_X_K642","160"
"2015","BG422","V11910","M_N","368"
"2015","BG422","V11910","P_Q","369"
"2015","BG422","V11910","R_S","448"
"2015","BG422","V16911","B-S_X_K642","44 989"
"2015","BG422","V16911","B-E","16 093"
"2015","BG422","V16911","F","2 427"
"2015","BG422","V16911","G","9 809"
"2015","BG422","V16911","H","3 397"
"2015","BG422","V16911","I","2 347"
"2015","BG422","V16911","J","478"
"2015","BG422","V16911","K_L_X_K642","579"
"2015","BG422","V16911","M_N","1 502"
"2015","BG422","V16911","P_Q","6 740"
"2015","BG422","V16911","R_S","1 617"
"2015","BG423","V11910","B-S_X_K642","6 210"
"2015","BG423","V11910","B-E","1 019"
"2015","BG423","V11910","F","239"
"2015","BG423","V11910","G","2 549"
"2015","BG423","V11910","H","346"
"2015","BG423","V11910","I","560"
"2015","BG423","V11910","J","59"
"2015","BG423","V11910","K_L_X_K642","156"
"2015","BG423","V11910","M_N","364"
"2015","BG423","V11910","P_Q","477"
"2015","BG423","V11910","R_S","441"
"2015","BG423","V16911","B-S_X_K642","53 669"
"2015","BG423","V16911","B-E","23 965"
"2015","BG423","V16911","F","2 677"
"2015","BG423","V16911","G","9 400"
"2015","BG423","V16911","H","2 623"
"2015","BG423","V16911","I","3 003"
"2015","BG423","V16911","J","381"
"2015","BG423","V16911","K_L_X_K642","556"
"2015","BG423","V16911","M_N","1 663"
"2015","BG423","V16911","P_Q","8 239"
"2015","BG423","V16911","R_S","1 162"
"2015","BG424","V11910","B-S_X_K642","3 129"
"2015","BG424","V11910","B-E","496"
"2015","BG424","V11910","F","197"
"2015","BG424","V11910","G","985"
"2015","BG424","V11910","H","243"
"2015","BG424","V11910","I","409"
"2015","BG424","V11910","J","35"
"2015","BG424","V11910","K_L_X_K642","68"
"2015","BG424","V11910","M_N","203"
"2015","BG424","V11910","P_Q","273"
"2015","BG424","V11910","R_S","220"
"2015","BG424","V16911","B-S_X_K642","27 781"
"2015","BG424","V16911","B-E","13 896"
"2015","BG424","V16911","F","2 355"
"2015","BG424","V16911","G","3 299"
"2015","BG424","V16911","H","1 065"
"2015","BG424","V16911","I","1 766"
"2015","BG424","V16911","J","122"
"2015","BG424","V16911","K_L_X_K642","129"
"2015","BG424","V16911","M_N","587"
"2015","BG424","V16911","P_Q","3 816"
"2015","BG424","V16911","R_S","746"
"2015","BG425","V11910","B-S_X_K642","2 885"
"2015","BG425","V11910","B-E","397"
"2015","BG425","V11910","F","164"
"2015","BG425","V11910","G","1 087"
"2015","BG425","V11910","H","176"
"2015","BG425","V11910","I","283"
"2015","BG425","V11910","J","26"
"2015","BG425","V11910","K_L_X_K642","55"
"2015","BG425","V11910","M_N","162"
"2015","BG425","V11910","P_Q","300"
"2015","BG425","V11910","R_S","235"
