"nuts3ekatte","laucode","obshtina","period","ikonaktiwni","regbezr"
"VID","VID22","Кула","201106",1728,386
"VID","VID22","Кула","201107",1728,388
"VID","VID22","Кула","201108",1728,352
"VID","VID22","Кула","201109",1728,344
"VID","VID22","Кула","201110",1728,309
"VID","VID22","Кула","201111",1728,321
"VID","VID22","Кула","201112",1728,329
"VID","VID22","Кула","201201",1728,380
"VID","VID22","Кула","201202",1728,384
"VID","VID22","Кула","201203",1728,433
"VID","VID22","Кула","201204",1728,462
"VID","VID22","Кула","201205",1728,400
"VID","VID22","Кула","201206",1728,432
"VID","VID22","Кула","201207",1728,443
"VID","VID22","Кула","201208",1728,450
"VID","VID22","Кула","201209",1728,442
"VID","VID22","Кула","201210",1728,448
"VID","VID22","Кула","201211",1728,442
"VID","VID22","Кула","201212",1728,421
"VID","VID22","Кула","201301",1728,397
"VID","VID22","Кула","201302",1728,389
"VID","VID22","Кула","201303",1728,384
"VID","VID22","Кула","201304",1728,442
"VID","VID22","Кула","201305",1728,497
"VID","VID22","Кула","201306",1728,486
"VID","VID22","Кула","201307",1728,435
"VID","VID22","Кула","201308",1728,410
"VID","VID22","Кула","201309",1728,379
"VID","VID22","Кула","201310",1728,383
"VID","VID22","Кула","201311",1728,374
"VID","VID22","Кула","201312",1728,362
"VID","VID22","Кула","201401",1728,364
"VID","VID22","Кула","201402",1728,359
"VID","VID22","Кула","201403",1728,455
"VID","VID22","Кула","201404",1728,499
"VID","VID22","Кула","201405",1728,480
"VID","VID22","Кула","201406",1728,474
"VID","VID22","Кула","201407",1728,480
"VID","VID22","Кула","201408",1728,490
"VID","VID22","Кула","201409",1728,480
"VID","VID22","Кула","201410",1728,480
"VID","VID22","Кула","201411",1728,492
"VID","VID22","Кула","201412",1728,493
"VID","VID22","Кула","201501",1728,529
"VID","VID22","Кула","201502",1728,514
"VID","VID22","Кула","201503",1728,526
"VID","VID22","Кула","201504",1728,510
"VID","VID22","Кула","201505",1728,481
"VID","VID22","Кула","201506",1728,453
"VID","VID22","Кула","201507",1728,455
"VID","VID22","Кула","201508",1728,452
"VID","VID22","Кула","201509",1728,455
"VID","VID22","Кула","201510",1728,461
"VID","VID22","Кула","201511",1728,502
"VID","VID22","Кула","201512",1728,512
"VID","VID22","Кула","201601",1728,499
"VID","VID22","Кула","201602",1728,441
"VID","VID22","Кула","201603",1728,456
"VID","VID22","Кула","201604",1728,437
"VID","VID22","Кула","201605",1728,420
"VID","VID22","Кула","201606",1728,410
"VID","VID22","Кула","201607",1728,399
"VID","VID22","Кула","201608",1728,405
"VID","VID22","Кула","201609",1728,398
"VID","VID22","Кула","201610",1728,392
"VID","VID22","Кула","201611",1728,382
"VID","VID22","Кула","201612",1728,378
"VID","VID22","Кула","201701",1728,386
"VID","VID22","Кула","201702",1728,393
"VID","VID22","Кула","201703",1728,388
"VID","VID22","Кула","201704",1728,379
"VID","VID22","Кула","201705",1728,366
"VID","VID22","Кула","201706",1728,360
"VID","VID22","Кула","201707",1728,368
"VID","VID22","Кула","201708",1728,369
"VID","VID22","Кула","201709",1728,362
"VID","VID22","Кула","201710",1728,355
"VID","VID22","Кула","201711",1728,360
"VID","VID22","Кула","201712",1728,366
"VID","VID22","Кула","201801",1728,354
"VID","VID22","Кула","201802",1728,331
"VID","VID22","Кула","201803",1728,329
"VID","VID22","Кула","201804",1728,313
"VID","VID22","Кула","201805",1728,315
"VID","VID22","Кула","201806",1728,307
"VID","VID22","Кула","201807",1728,307
"VID","VID22","Кула","201808",1728,300
"VID","VID22","Кула","201809",1728,307
"VID","VID22","Кула","201810",1728,320
"VID","VID22","Кула","201811",1728,334
"VID","VID22","Кула","201812",1728,338
"VID","VID25","Макреш","201001",670,114
"VID","VID25","Макреш","201002",670,115
"VID","VID25","Макреш","201003",670,113
"VID","VID25","Макреш","201004",670,154
"VID","VID25","Макреш","201005",670,152
"VID","VID25","Макреш","201006",670,150
"VID","VID25","Макреш","201007",670,133
"VID","VID25","Макреш","201008",670,129
"VID","VID25","Макреш","201009",670,136
"VID","VID25","Макреш","201010",670,105
"VID","VID25","Макреш","201011",670,106
"VID","VID25","Макреш","201012",670,106
"VID","VID25","Макреш","201101",318,103
"VID","VID25","Макреш","201102",318,90
"VID","VID25","Макреш","201103",318,65
"VID","VID25","Макреш","201104",318,105
"VID","VID25","Макреш","201105",318,107
"VID","VID25","Макреш","201106",318,107
"VID","VID25","Макреш","201107",318,102
"VID","VID25","Макреш","201108",318,106
"VID","VID25","Макреш","201109",318,105
"VID","VID25","Макреш","201110",318,73
"VID","VID25","Макреш","201111",318,65
"VID","VID25","Макреш","201112",318,70
"VID","VID25","Макреш","201201",318,74
"VID","VID25","Макреш","201202",318,87
"VID","VID25","Макреш","201203",318,91
"VID","VID25","Макреш","201204",318,159
"VID","VID25","Макреш","201205",318,167
"VID","VID25","Макреш","201206",318,167
"VID","VID25","Макреш","201207",318,171
"VID","VID25","Макреш","201208",318,130
"VID","VID25","Макреш","201209",318,123
"VID","VID25","Макреш","201210",318,96
"VID","VID25","Макреш","201211",318,102
"VID","VID25","Макреш","201212",318,89
"VID","VID25","Макреш","201301",318,85
"VID","VID25","Макреш","201302",318,85
"VID","VID25","Макреш","201303",318,85
"VID","VID25","Макреш","201304",318,113
"VID","VID25","Макреш","201305",318,119
"VID","VID25","Макреш","201306",318,115
"VID","VID25","Макреш","201307",318,97
"VID","VID25","Макреш","201308",318,152
"VID","VID25","Макреш","201309",318,140
"VID","VID25","Макреш","201310",318,138
"VID","VID25","Макреш","201311",318,132
"VID","VID25","Макреш","201312",318,127
"VID","VID25","Макреш","201401",318,127
"VID","VID25","Макреш","201402",318,125
"VID","VID25","Макреш","201403",318,133
"VID","VID25","Макреш","201404",318,154
"VID","VID25","Макреш","201405",318,115
"VID","VID25","Макреш","201406",318,118
"VID","VID25","Макреш","201407",318,117
"VID","VID25","Макреш","201408",318,134
"VID","VID25","Макреш","201409",318,138
"VID","VID25","Макреш","201410",318,145
"VID","VID25","Макреш","201411",318,145
"VID","VID25","Макреш","201412",318,133
"VID","VID25","Макреш","201501",318,143
"VID","VID25","Макреш","201502",318,144
"VID","VID25","Макреш","201503",318,156
"VID","VID25","Макреш","201504",318,144
"VID","VID25","Макреш","201505",318,131
"VID","VID25","Макреш","201506",318,127
"VID","VID25","Макреш","201507",318,129
"VID","VID25","Макреш","201508",318,127
"VID","VID25","Макреш","201509",318,126
"VID","VID25","Макреш","201510",318,131
"VID","VID25","Макреш","201511",318,138
"VID","VID25","Макреш","201512",318,142
"VID","VID25","Макреш","201601",318,145
"VID","VID25","Макреш","201602",318,131
"VID","VID25","Макреш","201603",318,142
"VID","VID25","Макреш","201604",318,143
"VID","VID25","Макреш","201605",318,139
"VID","VID25","Макреш","201606",318,141
"VID","VID25","Макреш","201607",318,139
"VID","VID25","Макреш","201608",318,143
"VID","VID25","Макреш","201609",318,150
"VID","VID25","Макреш","201610",318,141
"VID","VID25","Макреш","201611",318,140
"VID","VID25","Макреш","201612",318,137
"VID","VID25","Макреш","201701",318,105
"VID","VID25","Макреш","201702",318,110
"VID","VID25","Макреш","201703",318,108
"VID","VID25","Макреш","201704",318,109
"VID","VID25","Макреш","201705",318,105
"VID","VID25","Макреш","201706",318,104
"VID","VID25","Макреш","201707",318,105
"VID","VID25","Макреш","201708",318,107
"VID","VID25","Макреш","201709",318,79
"VID","VID25","Макреш","201710",318,83
"VID","VID25","Макреш","201711",318,84
"VID","VID25","Макреш","201712",318,81
"VID","VID25","Макреш","201801",318,84
"VID","VID25","Макреш","201802",318,81
"VID","VID25","Макреш","201803",318,72
"VID","VID25","Макреш","201804",318,74
"VID","VID25","Макреш","201805",318,70
"VID","VID25","Макреш","201806",318,69
"VID","VID25","Макреш","201807",318,76
"VID","VID25","Макреш","201808",318,79
"VID","VID25","Макреш","201809",318,106
"VID","VID25","Макреш","201810",318,112
"VID","VID25","Макреш","201811",318,111
"VID","VID25","Макреш","201812",318,114
"VID","VID30","Ново село","201001",1368,306
"VID","VID30","Ново село","201002",1368,293
"VID","VID30","Ново село","201003",1368,273
"VID","VID30","Ново село","201004",1368,280
"VID","VID30","Ново село","201005",1368,268
"VID","VID30","Ново село","201006",1368,263
"VID","VID30","Ново село","201007",1368,267
"VID","VID30","Ново село","201008",1368,261
"VID","VID30","Ново село","201009",1368,258
"VID","VID30","Ново село","201010",1368,229
"VID","VID30","Ново село","201011",1368,214
"VID","VID30","Ново село","201012",1368,197
"VID","VID30","Ново село","201101",853,207
"VID","VID30","Ново село","201102",853,206
"VID","VID30","Ново село","201103",853,202
"VID","VID30","Ново село","201104",853,233
"VID","VID30","Ново село","201105",853,241
"VID","VID30","Ново село","201106",853,239
"VID","VID30","Ново село","201107",853,221
"VID","VID30","Ново село","201108",853,212
"VID","VID30","Ново село","201109",853,207
"VID","VID30","Ново село","201110",853,168
"VID","VID30","Ново село","201111",853,183
"VID","VID30","Ново село","201112",853,200
"VID","VID30","Ново село","201201",853,205
"VID","VID30","Ново село","201202",853,210
"VID","VID30","Ново село","201203",853,215
"VID","VID30","Ново село","201204",853,260
"VID","VID30","Ново село","201205",853,228
"VID","VID30","Ново село","201206",853,225
"VID","VID30","Ново село","201207",853,240
"VID","VID30","Ново село","201208",853,247
"VID","VID30","Ново село","201209",853,240
"VID","VID30","Ново село","201210",853,220
"VID","VID30","Ново село","201211",853,222
"VID","VID30","Ново село","201212",853,219
"VID","VID30","Ново село","201301",853,237
"VID","VID30","Ново село","201302",853,214
"VID","VID30","Ново село","201303",853,204
"VID","VID30","Ново село","201304",853,206
"VID","VID30","Ново село","201305",853,210
"VID","VID30","Ново село","201306",853,238
"VID","VID30","Ново село","201307",853,241
"VID","VID30","Ново село","201308",853,222
"VID","VID30","Ново село","201309",853,189
"VID","VID30","Ново село","201310",853,235
"VID","VID30","Ново село","201311",853,232
"VID","VID30","Ново село","201312",853,232
"VID","VID30","Ново село","201401",853,244
"VID","VID30","Ново село","201402",853,249
"VID","VID30","Ново село","201403",853,269
"VID","VID30","Ново село","201404",853,283
"VID","VID30","Ново село","201405",853,246
"VID","VID30","Ново село","201406",853,242
"VID","VID30","Ново село","201407",853,233
"VID","VID30","Ново село","201408",853,234
"VID","VID30","Ново село","201409",853,237
"VID","VID30","Ново село","201410",853,239
"VID","VID30","Ново село","201411",853,235
"VID","VID30","Ново село","201412",853,235
"VID","VID30","Ново село","201501",853,245
"VID","VID30","Ново село","201502",853,235
"VID","VID30","Ново село","201503",853,242
"VID","VID30","Ново село","201504",853,239
"VID","VID30","Ново село","201505",853,225
"VID","VID30","Ново село","201506",853,205
"VID","VID30","Ново село","201507",853,203
